amazon,awesome,bad,battery,best,buy,camera,charge,day,display,dont,fast,glass,good,great,like,look,make,mp,nice,price,pro,quality,storage best,time,use,work
0.0,0.0,0.0,0.3112586618169405,0.3322860385462354,0.0,0.2591710746048311,0.0,0.0,0.0,0.0,0.0,0.0,0.5463993645397522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534386907353354,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.19187565911335322,0.0,0.0,0.0,0.636448721771014,0.0,0.0,0.0,0.6733775907572155,0.0,0.0,0.2442783955774057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21214957392367131,0.0
0.0,0.0,0.0,0.08559768541206025,0.2741409568646326,0.2179501595379006,0.14254667794579923,0.28392625577837965,0.19642567621025653,0.0,0.0,0.10013353342735326,0.3519094545762685,0.07513127609398115,0.6538504786137018,0.19642567621025653,0.0,0.11155206757915355,0.0,0.0,0.0,0.0,0.179698901097658,0.0,0.1143181080949187,0.0946420852594599,0.24108976454959205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5929650865820655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052281702068822,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5382155622713722,0.0,0.0,0.0,0.0,0.0,0.0,0.5673485007130525,0.0,0.37082363927918255,0.0,0.0,0.0,0.0,0.3510506674664202,0.0,0.0,0.0,0.0,0.35734149589809133,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38913924871745886,0.0,0.0,0.0,0.41171840056694003,0.48231460804833265,0.0,0.4480721293699068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956436113653773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38913924871745886,0.0,0.0,0.0,0.41171840056694003,0.48231460804833265,0.0,0.4480721293699068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956436113653773
0.0,0.0,0.0,0.5821559750492163,0.0,0.0,0.24236753567016228,0.32183379234895265,0.0,0.0,0.0,0.0,0.0,0.2554865886888865,0.0,0.33397626497845756,0.0,0.3793367913961632,0.0,0.421978038047454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7363468071627663,0.0,0.0,0.0,0.0,0.0,0.67660430059319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43213899710492343,0.0,0.0,0.0,0.32758752294659055,0.0,0.25550640261820445,0.3392805653475085,0.35208128757243956,0.43213899710492343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333076910765332,0.0,0.32209954265903795,0.0,0.0,0.0,0.0
0.0,0.0,0.7161602232713977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697935910097669,0.0,0.0
0.0,0.0,0.0,0.3112586618169405,0.3322860385462354,0.0,0.2591710746048311,0.0,0.0,0.0,0.0,0.0,0.0,0.5463993645397522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534386907353354,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25909900938059066,0.0,0.0,0.21574008028637015,0.0,0.0,0.36488205765081355,0.0,0.0,0.0,0.0,0.0,0.0,0.6753227044628266,0.0,0.0,0.3756178629935637,0.0,0.0,0.2719688449345845,0.0,0.0,0.286475859930022,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7515606536169319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596639932078225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5238999440791582,0.0,0.0,0.3857967060708058,0.0,0.3009074571078084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600796681331816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238999440791582,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7107074746198662,0.0,0.0,0.7034876583988181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.19187565911335322,0.0,0.0,0.0,0.636448721771014,0.0,0.0,0.0,0.6733775907572155,0.0,0.0,0.2442783955774057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21214957392367131,0.0
0.0,0.0,0.0,0.0,0.0,0.4405730060542882,0.28814944911619683,0.0,0.0,0.0,0.46217422035021766,0.0,0.0,0.30374662012269704,0.0,0.0,0.0,0.45099145464376095,0.0,0.0,0.0,0.0,0.0,0.0,0.46217422035021766,0.0,0.0
0.3083909920942966,0.0,0.0,0.0,0.0,0.0,0.0,0.48424729472136735,0.25125873457317033,0.0,0.0,0.5123449313289586,0.0,0.3844179584350183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22986260943633827,0.0,0.29246098303342233,0.24212364736068367,0.0
0.0,0.0,0.8408952751713314,0.0,0.0,0.0,0.2554637842573512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35202256056125836,0.0,0.0,0.0,0.0,0.0,0.0,0.32204581659034054,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5077183907444158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165839132514971,0.0,0.0,0.6894658050038962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062759356498108,0.0,0.0,0.0,0.0,0.7088621535317101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707724612843904,0.6525346367274709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6723253321355466,0.24530241313348206,0.0,0.0,0.20425227572414706,0.2712214914033092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149739022088058,0.0,0.3276082483485794,0.0,0.0
0.0,0.0,0.0,0.3900826091387546,0.2082175065263383,0.0,0.16240211341428598,0.0,0.0,0.0,0.0,0.0,0.2672847938992786,0.34238547532659164,0.2483086034554546,0.0,0.508360960540271,0.2541804802701355,0.0,0.0,0.2118532956254313,0.2672847938992786,0.20472929805899018,0.0,0.0,0.21564970696708233,0.0
0.0,0.0,0.0,0.0,0.0,0.3921623571242255,0.0,0.0,0.0,0.0,0.4113900061145801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227800122291602,0.0,0.0
0.0,0.0,0.0,0.5593111817690576,0.0,0.35603171017730145,0.23285662023252848,0.30920448547606555,0.32087046677159836,0.3938313298821319,0.0,0.0,0.0,0.24546085923732996,0.0,0.0,0.0,0.0,0.0,0.0,0.3037610864004995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5821559750492163,0.0,0.0,0.24236753567016228,0.32183379234895265,0.0,0.0,0.0,0.0,0.0,0.2554865886888865,0.0,0.33397626497845756,0.0,0.3793367913961632,0.0,0.421978038047454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38913924871745886,0.0,0.0,0.0,0.41171840056694003,0.48231460804833265,0.0,0.4480721293699068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4956436113653773
0.0,0.0,0.7161602232713977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697935910097669,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4634325580911363,0.0,0.0,0.0,0.0,0.0,0.3534502846607246,0.36678561646680846,0.0,0.0,0.37395864426438746,0.0,0.28058522643008676,0.0,0.0,0.0,0.0,0.4269323497813121,0.0,0.0,0.0,0.0,0.0,0.0,0.3534502846607246,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1416939670613904,0.15126623858718796,0.3607833854142618,0.5899109360355703,0.15666559728594934,0.3251528725451494,0.0,0.1892362645665608,0.0,0.19417755057777206,0.0,0.1803916927071309,0.0,0.36931500923419974,0.0,0.1892362645665608,0.0,0.15390757336489808,0.0,0.1487321184593159,0.0,0.0,0.15666559728594934,0.0
0.0,0.0,0.7161602232713977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697935910097669,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239645270528331,0.0,0.0,0.0,0.0,0.4501477860842707,0.5112866833165766,0.5112866833165766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7363468071627663,0.0,0.0,0.0,0.0,0.0,0.67660430059319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4405730060542882,0.28814944911619683,0.0,0.0,0.0,0.46217422035021766,0.0,0.0,0.30374662012269704,0.0,0.0,0.0,0.45099145464376095,0.0,0.0,0.0,0.0,0.0,0.0,0.46217422035021766,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7363468071627663,0.0,0.0,0.0,0.0,0.0,0.67660430059319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.3900826091387546,0.2082175065263383,0.0,0.16240211341428598,0.0,0.0,0.0,0.0,0.0,0.2672847938992786,0.34238547532659164,0.2483086034554546,0.0,0.508360960540271,0.2541804802701355,0.0,0.0,0.2118532956254313,0.2672847938992786,0.20472929805899018,0.0,0.0,0.21564970696708233,0.0
0.23368929470442684,0.0,0.0,0.16594037303612783,0.17715063371790937,0.0,0.0,0.5504217616610594,0.19039621122518796,0.4673785894088537,0.0,0.0,0.0,0.1456501063282135,0.0,0.0,0.21625575058397528,0.0,0.22161801935105158,0.0,0.1802439487504161,0.0,0.34836575941019815,0.24056505832729105,0.0,0.0,0.0
0.21000611103372666,0.43237010419167476,0.0,0.1491231870457733,0.0,0.0,0.24833632843850267,0.0,0.17110055437297814,0.0,0.0,0.5233400259466895,0.20435856088603654,0.3926676971701794,0.3796997810275744,0.0,0.0,0.0,0.0,0.0,0.0,0.20435856088603654,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1416939670613904,0.15126623858718796,0.3607833854142618,0.5899109360355703,0.15666559728594934,0.3251528725451494,0.0,0.1892362645665608,0.0,0.19417755057777206,0.0,0.1803916927071309,0.0,0.36931500923419974,0.0,0.1892362645665608,0.0,0.15390757336489808,0.0,0.1487321184593159,0.0,0.0,0.15666559728594934,0.0
0.0,0.0,0.0,0.3112586618169405,0.3322860385462354,0.0,0.2591710746048311,0.0,0.0,0.0,0.0,0.0,0.0,0.5463993645397522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534386907353354,0.0,0.0,0.0,0.0
0.0,0.0,0.7161602232713977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697935910097669,0.0,0.0
0.0,0.0,0.0,0.22491290096828623,0.12005355360142148,0.0,0.2809122703421654,0.1243387940159997,0.12902997449181478,0.15836934748170756,0.0,0.13155334387217993,0.30822085872181865,0.29611770187010894,0.0,0.0,0.1465547754443297,0.0,0.6007549667040801,0.0,0.24429973642766956,0.30822085872181865,0.0,0.0,0.0,0.2486775880319994,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5929650865820655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052281702068822,0.0,0.0,0.0
0.1330801322613271,0.0,0.1295012996411355,0.09449883795093467,0.0,0.0,0.23605478386708048,0.1044837490081495,0.2168516363058166,0.1330801322613271,0.0,0.11054624319868281,0.1295012996411355,0.16588809032566973,0.12030720637132179,0.2168516363058166,0.12315217060494135,0.12315217060494135,0.757235080811922,0.0,0.20528872381037525,0.1295012996411355,0.0,0.0,0.12620584680198701,0.1044837490081495,0.1330801322613271
0.0,0.0,0.0,0.19187565911335322,0.0,0.0,0.0,0.636448721771014,0.0,0.0,0.0,0.6733775907572155,0.0,0.0,0.2442783955774057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21214957392367131,0.0
0.0,0.0,0.0,0.5821559750492163,0.0,0.0,0.24236753567016228,0.32183379234895265,0.0,0.0,0.0,0.0,0.0,0.2554865886888865,0.0,0.33397626497845756,0.0,0.3793367913961632,0.0,0.421978038047454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.14286861494069908,0.10425314748939478,0.11129606862346916,0.26545098758523755,0.08680690236229704,0.34580614741253896,0.5980884557237904,0.0,0.13923300059523513,0.24391397918722857,0.28573722988139816,0.09150565193423649,0.13272549379261878,0.23923538228951619,0.0,0.0,0.13923300059523513,0.0,0.22647892889883942,0.14286861494069908,0.10943155734662399,0.0,0.13923300059523513,0.11526871580417966,0.1468168599464886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6038708662382005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016199977069491,0.0,0.3763709244248841,0.0,0.49199825411962983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6038708662382005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5016199977069491,0.0,0.3763709244248841,0.0,0.49199825411962983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.43135366247831114,0.0,0.5491597062574289,0.0,0.0,0.0,0.6074635804921421,0.0,0.0,0.0,0.3786101336011338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.7515606536169319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596639932078225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5872852503793363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556948892963942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872852503793363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3083909920942966,0.0,0.0,0.0,0.0,0.0,0.0,0.48424729472136735,0.25125873457317033,0.0,0.0,0.5123449313289586,0.0,0.3844179584350183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22986260943633827,0.0,0.29246098303342233,0.24212364736068367,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641957978152383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7667398217690955,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5077183907444158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165839132514971,0.0,0.0,0.6894658050038962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43213899710492343,0.0,0.0,0.0,0.32758752294659055,0.0,0.25550640261820445,0.3392805653475085,0.35208128757243956,0.43213899710492343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333076910765332,0.0,0.32209954265903795,0.0,0.0,0.0,0.0
0.9035671167082925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284465726359157,0.0,0.0
0.0,0.0,0.5289110636512296,0.1929767540284887,0.0,0.24568020808708332,0.4820491653793411,0.21336701243658618,0.0,0.0,0.0,0.22574727525858118,0.0,0.0,0.0,0.0,0.0,0.2514899299316642,0.25772586397210073,0.0,0.0,0.0,0.4051243964060104,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6681537818976909,0.4369948715264673,0.0,0.6021677556921984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5929650865820655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052281702068822,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6723253321355466,0.24530241313348206,0.0,0.0,0.20425227572414706,0.2712214914033092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149739022088058,0.0,0.3276082483485794,0.0,0.0
0.0,0.0,0.0,0.09252476830872368,0.0,0.0,0.07704120903866785,0.30690328723487503,0.0,0.0,0.0,0.2164738902856907,0.0,0.0812113537868505,0.0,0.21232163105519802,0.0,0.3617386086119351,0.0,0.13413388121082045,0.2010002664457174,0.2535920653584323,0.09712061201978751,0.0,0.0,0.7161076702147084,0.13030010390568836
0.3083909920942966,0.0,0.0,0.0,0.0,0.0,0.0,0.48424729472136735,0.25125873457317033,0.0,0.0,0.5123449313289586,0.0,0.3844179584350183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22986260943633827,0.0,0.29246098303342233,0.24212364736068367,0.0
0.0,0.0,0.0,0.2755034452510121,0.2941153441125409,0.35074558124231237,0.22939931549609943,0.0,0.0,0.0,0.0,0.0,0.3775501899202307,0.24181641489899966,0.0,0.3161063892742875,0.0,0.3590398361238915,0.0,0.0,0.299251037935025,0.3775501899202307,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9035671167082925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284465726359157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.25909900938059066,0.0,0.0,0.21574008028637015,0.0,0.0,0.36488205765081355,0.0,0.0,0.0,0.0,0.0,0.0,0.6753227044628266,0.0,0.0,0.3756178629935637,0.0,0.0,0.2719688449345845,0.0,0.0,0.286475859930022,0.0
0.0,0.0,0.0,0.0,0.0,0.3921623571242255,0.0,0.0,0.0,0.0,0.4113900061145801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8227800122291602,0.0,0.0
0.0,0.5238999440791582,0.0,0.0,0.3857967060708058,0.0,0.3009074571078084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600796681331816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238999440791582,0.0,0.0,0.0
0.0,0.0,0.0,0.7515606536169319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596639932078225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9035671167082925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284465726359157,0.0,0.0
0.0,0.0,0.14286861494069908,0.10425314748939478,0.11129606862346916,0.26545098758523755,0.08680690236229704,0.34580614741253896,0.5980884557237904,0.0,0.13923300059523513,0.24391397918722857,0.28573722988139816,0.09150565193423649,0.13272549379261878,0.23923538228951619,0.0,0.0,0.13923300059523513,0.0,0.22647892889883942,0.14286861494069908,0.10943155734662399,0.0,0.13923300059523513,0.11526871580417966,0.1468168599464886
0.0,0.0,0.0,0.25909900938059066,0.0,0.0,0.21574008028637015,0.0,0.0,0.36488205765081355,0.0,0.0,0.0,0.0,0.0,0.0,0.6753227044628266,0.0,0.0,0.3756178629935637,0.0,0.0,0.2719688449345845,0.0,0.0,0.286475859930022,0.0
0.0,0.0,0.0,0.1416939670613904,0.15126623858718796,0.3607833854142618,0.5899109360355703,0.15666559728594934,0.3251528725451494,0.0,0.1892362645665608,0.0,0.19417755057777206,0.0,0.1803916927071309,0.0,0.36931500923419974,0.0,0.1892362645665608,0.0,0.15390757336489808,0.0,0.1487321184593159,0.0,0.0,0.15666559728594934,0.0
0.0,0.0,0.0,0.3900826091387546,0.2082175065263383,0.0,0.16240211341428598,0.0,0.0,0.0,0.0,0.0,0.2672847938992786,0.34238547532659164,0.2483086034554546,0.0,0.508360960540271,0.2541804802701355,0.0,0.0,0.2118532956254313,0.2672847938992786,0.20472929805899018,0.0,0.0,0.21564970696708233,0.0
0.0,0.0,0.0,0.2755034452510121,0.2941153441125409,0.35074558124231237,0.22939931549609943,0.0,0.0,0.0,0.0,0.0,0.3775501899202307,0.24181641489899966,0.0,0.3161063892742875,0.0,0.3590398361238915,0.0,0.0,0.299251037935025,0.3775501899202307,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8114433228937867,0.0,0.0,0.0,0.2465162881722347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42920129274750374,0.0,0.0,0.3107663168696778,0.0,0.0,0.0,0.0
0.5872852503793363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556948892963942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872852503793363
0.0,0.0,0.0,0.0,0.0,0.7363468071627663,0.0,0.0,0.0,0.0,0.0,0.67660430059319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5077183907444158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5165839132514971,0.0,0.0,0.6894658050038962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
